order_id,customer_id,order_date,payment_method
4075,220,2026-03-15,Debit Card
4076,347,2026-03-21,Debit Card
4077,39,2024-12-26,Credit Card
4078,251,2025-01-24,Debit Card
4079,343,2024-11-02,Net Banking
4080,90,2026-03-28,Debit Card
4081,495,2025-03-26,Debit Card
4082,350,2024-07-27,Wallet
4083,227,2024-11-15,UPI
4084,165,2025-11-08,Debit Card
4085,30,2024-06-28,UPI
4086,285,2025-02-26,UPI
4087,186,2025-06-07,UPI
4088,94,2024-11-03,UPI
4089,42,2026-02-03,UPI
4090,460,2024-09-17,Debit Card
4091,429,2026-06-03,UPI
4092,239,2024-07-29,Net Banking
4093,258,2025-09-13,Wallet
4094,478,2025-12-26,Net Banking
4095,270,2025-06-01,Net Banking
4096,496,2024-10-18,Credit Card
4097,264,2025-03-16,Wallet
4098,372,2024-09-04,Debit Card
4099,259,2026-05-12,Net Banking
4100,104,2026-01-01,Net Banking
4101,443,2024-12-06,Net Banking
4102,216,2025-12-22,UPI
4103,346,2025-01-09,UPI
4104,244,2024-07-06,Wallet
4105,182,2025-07-31,Credit Card
4106,266,2025-10-13,Wallet
4107,204,2026-01-23,Net Banking
4108,158,2026-03-23,Net Banking
4109,36,2024-09-26,Net Banking
4110,211,2024-07-08,Debit Card
4111,106,2025-12-14,Wallet
4112,430,2025-12-25,Net Banking
4113,387,2025-07-06,Net Banking
4114,248,2024-12-12,Wallet
4115,36,2024-10-05,Wallet
4116,210,2024-12-17,UPI
4117,288,2026-01-03,Net Banking
4118,297,2024-08-13,UPI
4119,331,2025-08-18,Credit Card
4120,51,2025-07-08,Credit Card
4121,93,2026-05-26,Net Banking
4122,104,2025-11-15,Wallet
4123,468,2026-04-13,Credit Card
4124,138,2026-02-14,Wallet
4125,462,2026-03-07,UPI
4126,238,2025-04-21,Net Banking
4127,273,2025-07-05,Credit Card
4128,55,2026-05-18,Wallet
4129,324,2026-01-07,Net Banking
4130,80,2024-12-24,Credit Card
4131,13,2025-05-04,Credit Card
4132,179,2025-01-07,Net Banking
4133,243,2025-10-30,Credit Card
4134,282,2024-12-28,UPI
4135,203,2024-12-31,Wallet
4136,364,2025-09-08,Credit Card
4137,324,2024-12-07,Credit Card
4138,32,2024-11-03,Net Banking
4139,396,2025-03-30,Credit Card
4140,397,2025-11-10,Debit Card
4141,158,2025-05-15,UPI
4142,58,2025-03-17,Debit Card
4143,122,2025-08-24,Debit Card
4144,412,2026-05-16,Credit Card
4145,279,2025-09-03,Credit Card
4146,91,2026-05-12,Net Banking
4147,500,2026-04-10,Credit Card
4148,423,2024-08-23,Wallet
4149,438,2025-02-16,Credit Card
4150,148,2026-02-22,Net Banking
4151,298,2025-06-24,Debit Card
4152,31,2026-06-02,Debit Card
4153,254,2026-02-08,Credit Card
4154,218,2025-12-18,Net Banking
4155,473,2025-07-03,Debit Card
4156,473,2025-02-26,Credit Card
4157,63,2025-10-14,Debit Card
4158,293,2026-03-20,Credit Card
4159,10,2024-10-20,UPI
4160,305,2026-05-09,Wallet
4161,98,2026-03-01,Wallet
4162,228,2025-05-23,Net Banking
4163,485,2025-09-05,Debit Card
4164,471,2025-01-05,Net Banking
4165,426,2025-11-26,UPI
4166,303,2025-06-30,Debit Card
4167,374,2025-08-16,Credit Card
4168,402,2026-02-16,Credit Card
4169,86,2024-08-19,Credit Card
4170,487,2025-03-25,Wallet
4171,350,2025-08-16,Net Banking
4172,303,2026-01-04,Wallet
4173,358,2026-02-16,Credit Card
4174,402,2025-02-04,UPI
4175,71,2025-09-17,Wallet
4176,344,2025-11-23,Wallet
4177,197,2026-03-12,Wallet
4178,177,2026-03-04,Wallet
4179,443,2025-05-03,Wallet
4180,248,2024-07-15,Debit Card
4181,35,2024-08-24,Credit Card
4182,329,2024-12-30,Net Banking
4183,339,2025-06-13,Net Banking
4184,141,2025-10-12,Credit Card
4185,242,2025-09-05,UPI
4186,315,2026-06-14,Wallet
4187,430,2025-10-12,Net Banking
4188,45,2026-01-20,Debit Card
4189,57,2025-09-28,Debit Card
4190,106,2025-03-15,Net Banking
4191,187,2025-07-25,Wallet
4192,4,2025-09-03,UPI
4193,198,2025-04-03,UPI
4194,302,2026-06-02,Debit Card
4195,435,2024-10-12,Debit Card
4196,466,2025-08-05,Debit Card
4197,24,2024-12-23,Debit Card
4198,3,2025-08-07,Debit Card
4199,113,2025-07-02,Credit Card
4200,266,2026-01-13,Net Banking
4201,326,2024-12-19,Credit Card
4202,290,2026-02-10,UPI
4203,379,2025-03-27,UPI
4204,210,2025-09-14,Wallet
4205,136,2026-05-05,UPI
4206,168,2024-11-11,Wallet
4207,75,2024-09-21,Net Banking
4208,326,2024-07-12,UPI
4209,213,2025-02-28,Credit Card
4210,228,2025-08-29,Wallet
4211,151,2024-12-31,Wallet
4212,415,2025-10-25,Wallet
4213,316,2025-01-26,Credit Card
4214,489,2025-06-01,UPI
4215,291,2025-07-03,Credit Card
4216,15,2024-06-30,Credit Card
4217,91,2024-08-30,Debit Card
4218,54,2026-04-20,UPI
4219,467,2024-06-25,Credit Card
4220,124,2024-09-09,Wallet
4221,268,2026-02-14,Net Banking
4222,267,2025-02-21,Credit Card
4223,483,2025-10-13,Net Banking
4224,375,2026-02-25,Net Banking
4225,331,2025-10-16,Net Banking
4226,128,2025-02-03,Credit Card
4227,429,2025-05-07,Wallet
4228,158,2025-10-18,Debit Card
4229,254,2025-12-20,Debit Card
4230,434,2025-01-04,Credit Card
4231,392,2024-12-30,UPI
4232,492,2026-03-15,Net Banking
4233,176,2025-07-11,UPI
4234,408,2026-02-25,Wallet
4235,314,2025-06-23,Net Banking
4236,406,2026-04-17,UPI
4237,54,2025-11-16,UPI
4238,395,2025-06-12,UPI
4239,290,2026-05-22,Debit Card
4240,286,2024-10-12,Credit Card
4241,156,2024-07-10,UPI
4242,25,2026-05-24,Credit Card
4243,382,2024-09-17,Credit Card
4244,37,2024-11-12,Debit Card
4245,491,2025-07-30,UPI
4246,301,2026-01-10,UPI
4247,96,2026-04-02,Credit Card
4248,206,2025-12-18,Wallet
4249,46,2024-08-30,Wallet
4250,6,2025-12-06,Net Banking
4251,237,2024-09-01,Wallet
4252,76,2025-10-12,Debit Card
4253,364,2026-04-12,Debit Card
4254,92,2026-02-02,UPI
4255,181,2025-05-22,UPI
4256,203,2024-12-19,Debit Card
4257,244,2026-05-24,Credit Card
4258,50,2025-05-24,Wallet
4259,343,2025-09-23,Wallet
4260,295,2025-06-28,Wallet
4261,377,2025-01-06,Debit Card
4262,184,2025-06-10,Net Banking
4263,479,2026-06-05,Credit Card
4264,59,2024-11-15,Wallet
4265,391,2025-03-21,Wallet
4266,367,2024-11-07,Credit Card
4267,366,2025-08-19,Wallet
4268,218,2025-08-09,Wallet
4269,396,2025-03-18,UPI
4270,372,2025-12-14,Debit Card
4271,73,2024-10-02,Credit Card
4272,343,2025-09-01,Net Banking
4273,238,2025-05-15,Net Banking
4274,219,2025-07-03,Net Banking
4275,294,2024-10-25,Debit Card
4276,206,2024-09-14,Debit Card
4277,365,2024-07-16,Net Banking
4278,366,2025-03-03,Wallet
4279,9,2025-05-13,Credit Card
4280,2,2025-12-15,Wallet
4281,317,2025-10-19,Wallet
4282,424,2025-08-09,Credit Card
4283,377,2025-04-29,Wallet
4284,108,2026-04-02,Wallet
4285,244,2025-09-28,UPI
4286,433,2024-11-07,UPI
4287,120,2025-05-20,Net Banking
4288,464,2024-11-13,Net Banking
4289,418,2026-01-13,Credit Card
4290,91,2025-04-10,Wallet
4291,424,2026-01-16,UPI
4292,236,2024-12-27,Credit Card
4293,341,2026-01-22,Credit Card
4294,77,2024-11-05,Credit Card
4295,181,2024-08-20,Net Banking
4296,210,2025-05-07,UPI
4297,41,2025-01-22,Wallet
4298,36,2025-05-04,Credit Card
4299,92,2026-03-20,Debit Card
4300,240,2025-10-05,Net Banking
4301,407,2024-12-31,Wallet
4302,356,2026-03-10,Debit Card
4303,489,2025-09-15,UPI
4304,391,2025-08-21,Wallet
4305,496,2024-11-17,Net Banking
4306,53,2024-06-27,Debit Card
4307,117,2024-07-24,UPI
4308,233,2026-05-08,Credit Card
4309,423,2026-05-26,Credit Card
4310,377,2025-03-20,Wallet
4311,380,2025-09-11,UPI
4312,344,2026-06-08,Debit Card
4313,173,2025-10-10,UPI
4314,231,2025-02-04,Debit Card
4315,8,2024-12-19,Debit Card
4316,30,2025-11-01,Credit Card
4317,50,2026-05-27,Wallet
4318,351,2025-08-29,Net Banking
4319,210,2025-05-21,Credit Card
4320,333,2024-12-21,UPI
4321,171,2024-12-14,Debit Card
4322,357,2025-05-02,Credit Card
4323,463,2026-04-26,Wallet
4324,459,2025-06-18,Debit Card
4325,367,2026-04-19,Credit Card
4326,144,2025-07-22,Debit Card
4327,411,2025-06-24,UPI
4328,196,2026-05-23,Credit Card
4329,222,2025-08-15,Credit Card
4330,279,2024-09-08,Net Banking
4331,8,2025-08-14,UPI
4332,48,2024-09-06,Debit Card
4333,34,2025-11-14,Debit Card
4334,102,2026-06-07,Net Banking
4335,348,2024-12-03,UPI
4336,397,2025-10-10,Credit Card
4337,347,2025-03-20,Wallet
4338,13,2025-04-03,Net Banking
4339,221,2025-12-05,Wallet
4340,289,2025-09-06,Debit Card
4341,219,2025-11-19,UPI
4342,451,2025-10-20,Wallet
4343,314,2026-02-26,Net Banking
4344,147,2024-10-03,UPI
4345,302,2026-02-27,Debit Card
4346,134,2026-01-28,UPI
4347,332,2024-12-01,Debit Card
4348,68,2026-06-03,Net Banking
4349,342,2025-12-03,UPI
4350,409,2024-11-26,Net Banking
4351,149,2024-07-16,Debit Card
4352,406,2026-02-14,Wallet
4353,75,2025-10-22,Wallet
4354,296,2025-02-12,Wallet
4355,200,2026-05-17,Net Banking
4356,150,2024-09-06,Credit Card
4357,247,2025-11-14,Debit Card
4358,145,2025-08-13,Wallet
4359,276,2025-08-07,Credit Card
4360,337,2026-05-19,Credit Card
4361,442,2026-01-02,Credit Card
4362,273,2025-12-12,Credit Card
4363,261,2026-02-18,Credit Card
4364,166,2025-10-27,Credit Card
4365,15,2026-05-20,Wallet
4366,109,2025-05-27,UPI
4367,217,2024-07-15,Debit Card
4368,239,2026-05-16,Wallet
4369,69,2025-06-28,Credit Card
4370,400,2025-09-27,Credit Card
4371,264,2025-12-10,Wallet
4372,24,2025-05-23,UPI
4373,246,2025-07-25,UPI
4374,194,2025-03-24,Net Banking
4375,475,2026-03-17,Net Banking
4376,33,2025-02-02,Wallet
4377,283,2025-11-10,Credit Card
4378,149,2025-07-26,Wallet
4379,390,2025-08-25,Net Banking
4380,35,2024-09-16,Debit Card
4381,410,2025-06-02,Debit Card
4382,193,2026-06-09,Debit Card
4383,292,2026-03-09,Net Banking
4384,445,2024-06-28,Credit Card
4385,2,2025-03-24,Wallet
4386,175,2024-11-21,UPI
4387,21,2025-02-22,Net Banking
4388,484,2025-11-10,Wallet
4389,294,2024-07-24,Net Banking
4390,241,2024-09-20,Net Banking
4391,251,2024-12-02,Credit Card
4392,150,2026-01-10,Debit Card
4393,242,2024-12-16,Credit Card
4394,472,2025-03-02,Net Banking
4395,81,2025-03-29,Debit Card
4396,5,2024-08-20,Net Banking
4397,277,2025-04-29,Credit Card
4398,366,2026-01-09,Debit Card
4399,309,2026-02-05,Credit Card
4400,454,2025-07-30,UPI
4401,260,2024-08-20,Net Banking
4402,6,2024-12-16,Wallet
4403,398,2024-09-10,Wallet
4404,172,2025-03-17,Net Banking
4405,130,2025-08-11,Net Banking
4406,280,2025-06-04,Debit Card
4407,382,2025-07-15,Credit Card
4408,36,2025-08-06,Credit Card
4409,32,2024-07-22,Credit Card
4410,221,2025-03-02,Net Banking
4411,479,2026-04-08,Wallet
4412,269,2025-09-20,UPI
4413,284,2024-07-09,Debit Card
4414,354,2025-06-01,UPI
4415,270,2025-04-05,Net Banking
4416,331,2025-06-27,UPI
4417,322,2025-06-01,Net Banking
4418,386,2024-09-11,Net Banking
4419,326,2025-06-09,UPI
4420,64,2024-08-22,Credit Card
4421,42,2025-08-16,UPI
4422,253,2025-04-28,Debit Card
4423,392,2024-11-09,Wallet
4424,215,2025-02-05,Debit Card
4425,192,2026-04-27,Net Banking
4426,275,2025-10-30,Wallet
4427,166,2024-06-26,Debit Card
4428,67,2025-06-12,Debit Card
4429,38,2024-06-26,Debit Card
4430,476,2024-07-09,Credit Card
4431,404,2025-05-13,UPI
4432,106,2025-06-23,Credit Card
4433,324,2026-06-05,Net Banking
4434,376,2025-01-26,UPI
4435,455,2024-09-15,UPI
4436,399,2025-07-09,Debit Card
4437,241,2026-05-07,Wallet
4438,294,2026-02-02,Debit Card
4439,255,2024-07-14,Net Banking
4440,292,2026-06-03,Net Banking
4441,250,2025-04-20,Debit Card
4442,311,2025-12-04,Debit Card
4443,469,2025-02-20,UPI
4444,158,2026-01-21,UPI
4445,90,2024-11-30,Net Banking
4446,309,2025-08-07,Debit Card
4447,474,2025-12-29,Debit Card
4448,210,2025-12-16,Wallet
4449,449,2026-01-23,Debit Card
4450,241,2026-01-09,Credit Card
4451,297,2025-04-11,Wallet
4452,164,2025-05-02,UPI
4453,185,2026-01-02,UPI
4454,355,2025-02-04,UPI
4455,116,2025-11-27,Net Banking
4456,322,2024-11-05,Wallet
4457,127,2024-08-30,Credit Card
4458,268,2024-10-22,UPI
4459,187,2024-12-08,UPI
4460,328,2025-12-19,UPI
4461,108,2026-02-16,Net Banking
4462,237,2025-10-23,UPI
4463,261,2025-06-25,UPI
4464,492,2024-10-24,UPI
4465,317,2025-09-24,Net Banking
4466,3,2024-11-13,Debit Card
4467,260,2024-08-06,UPI
4468,125,2025-01-28,Wallet
4469,54,2026-03-20,Debit Card
4470,113,2024-09-11,Net Banking
4471,178,2025-09-06,UPI
4472,120,2025-12-31,Wallet
4473,164,2026-06-08,Debit Card
4474,111,2026-01-06,UPI
4475,144,2026-05-09,Debit Card
4476,303,2025-05-31,Debit Card
4477,314,2025-05-03,Debit Card
4478,275,2024-09-06,Credit Card
4479,228,2024-12-09,Debit Card
4480,232,2025-09-01,Credit Card
4481,396,2024-06-24,UPI
4482,314,2026-01-11,Debit Card
4483,458,2025-11-09,Credit Card
4484,160,2024-10-19,Net Banking
4485,450,2025-09-08,Debit Card
4486,307,2025-03-07,Wallet
4487,81,2025-04-25,Net Banking
4488,364,2024-10-30,Net Banking
4489,321,2024-09-14,Wallet
4490,195,2026-05-08,Net Banking
4491,352,2025-10-23,Debit Card
4492,217,2025-01-21,Wallet
4493,225,2025-01-27,UPI
4494,96,2025-02-22,UPI
4495,192,2026-03-15,UPI
4496,255,2024-10-31,Debit Card
4497,381,2026-06-03,Credit Card
4498,430,2025-11-01,Net Banking
4499,409,2026-04-05,Debit Card
4500,389,2025-07-08,Debit Card
4501,271,2025-03-15,Credit Card
4502,47,2026-06-06,UPI
4503,61,2026-03-18,Net Banking
4504,101,2026-06-04,Debit Card
4505,479,2025-12-13,Debit Card
4506,353,2024-06-19,UPI
4507,106,2026-04-22,Net Banking
4508,308,2026-03-07,Wallet
4509,340,2025-03-08,Debit Card
4510,427,2024-08-02,Net Banking
4511,154,2025-08-07,UPI
4512,211,2025-10-03,Credit Card
4513,70,2024-10-11,Net Banking
4514,455,2025-07-13,Credit Card
4515,283,2025-08-06,Net Banking
4516,254,2025-11-01,Credit Card
4517,219,2024-12-17,UPI
4518,61,2025-10-01,Credit Card
4519,414,2026-02-05,Credit Card
4520,24,2024-10-02,Net Banking
4521,307,2025-10-29,Credit Card
4522,5,2025-11-27,Net Banking
4523,483,2026-04-09,UPI
4524,185,2025-04-25,Debit Card
4525,498,2025-12-26,Wallet
4526,480,2025-05-01,UPI
4527,367,2025-07-30,Credit Card
4528,206,2024-09-09,Wallet
4529,122,2025-06-29,UPI
4530,385,2025-07-31,Credit Card
4531,349,2026-04-17,UPI
4532,469,2025-08-03,Debit Card
4533,108,2025-04-07,Debit Card
4534,181,2025-09-26,Net Banking
4535,452,2025-01-09,Credit Card
4536,137,2026-01-22,Net Banking
4537,53,2026-03-30,Net Banking
4538,474,2025-11-15,Net Banking
4539,114,2025-12-11,Debit Card
4540,194,2024-09-27,Wallet
4541,341,2025-01-15,Net Banking
4542,322,2025-11-15,Wallet
4543,197,2024-07-08,Credit Card
4544,407,2026-06-05,Debit Card
4545,52,2026-05-28,Debit Card
4546,115,2026-05-10,Wallet
4547,109,2025-10-30,Net Banking
4548,66,2024-12-16,Wallet
4549,148,2024-08-19,Wallet
4550,433,2024-08-29,Net Banking
4551,317,2024-11-10,Net Banking
4552,285,2025-12-23,UPI
4553,469,2025-10-07,Net Banking
4554,461,2024-06-24,UPI
4555,414,2025-08-04,Credit Card
4556,271,2025-07-31,Net Banking
4557,6,2025-10-13,Credit Card
4558,98,2025-11-18,Debit Card
4559,238,2025-06-21,Credit Card
4560,334,2025-02-25,Wallet
4561,219,2024-09-01,Wallet
4562,324,2024-10-09,UPI
4563,358,2024-12-11,Debit Card
4564,294,2025-08-31,Debit Card
4565,388,2025-05-06,Wallet
4566,262,2024-07-18,Net Banking
4567,319,2025-09-15,Net Banking
4568,137,2025-04-23,Debit Card
4569,198,2024-10-26,Credit Card
4570,367,2026-01-16,Wallet
4571,197,2024-12-08,Debit Card
4572,52,2024-12-03,Net Banking
4573,243,2025-01-27,Net Banking
4574,175,2025-05-11,UPI
4575,242,2026-05-23,Net Banking
4576,277,2025-07-08,Debit Card
4577,61,2024-07-21,Credit Card
4578,307,2025-11-21,Net Banking
4579,400,2025-06-03,Credit Card
4580,211,2024-11-13,Credit Card
4581,139,2025-10-28,Debit Card
4582,48,2024-10-10,Credit Card
4583,94,2026-02-13,UPI
4584,222,2024-08-02,Credit Card
4585,17,2026-02-17,Wallet
4586,481,2026-01-11,UPI
4587,420,2025-11-04,UPI
4588,420,2025-10-27,UPI
4589,418,2025-12-11,UPI
4590,116,2025-06-02,Debit Card
4591,344,2025-11-05,UPI
4592,480,2025-11-05,Credit Card
4593,90,2025-12-05,Net Banking
4594,118,2024-09-04,Debit Card
4595,459,2024-08-11,Debit Card
4596,490,2024-08-06,Net Banking
4597,439,2025-02-07,Net Banking
4598,107,2026-06-11,Wallet
4599,116,2025-03-07,UPI
4600,330,2025-07-04,Net Banking
4601,230,2026-06-08,Net Banking
4602,289,2025-10-01,Wallet
4603,164,2024-06-23,Wallet
4604,248,2026-01-01,UPI
4605,214,2025-06-13,Net Banking
4606,470,2025-06-09,Wallet
4607,161,2025-12-31,Wallet
4608,87,2025-08-31,Debit Card
4609,354,2025-12-21,Debit Card
4610,92,2025-08-06,UPI
4611,477,2025-09-27,UPI
4612,243,2025-10-24,Debit Card
4613,443,2025-09-10,Credit Card
4614,67,2025-06-17,Wallet
4615,429,2025-07-24,UPI
4616,10,2024-09-25,Wallet
4617,382,2025-05-28,Credit Card
4618,296,2025-04-05,Net Banking
4619,398,2026-03-04,Net Banking
4620,311,2025-03-05,Credit Card
4621,341,2024-10-12,Net Banking
4622,347,2025-01-20,UPI
4623,326,2024-08-11,Debit Card
4624,232,2025-05-30,Debit Card
4625,65,2024-11-23,Wallet
4626,378,2025-04-02,Credit Card
4627,58,2024-12-05,Credit Card
4628,35,2025-09-11,Debit Card
4629,203,2025-01-09,Wallet
4630,197,2026-06-09,UPI
4631,342,2025-03-22,Net Banking
4632,343,2025-02-01,UPI
4633,289,2024-11-30,Wallet
4634,13,2025-12-02,Net Banking
4635,69,2026-01-08,Debit Card
4636,496,2025-07-06,Debit Card
4637,65,2025-11-22,Net Banking
4638,217,2025-06-14,Debit Card
4639,289,2026-04-28,Net Banking
4640,338,2026-04-22,Wallet
4641,478,2026-04-10,UPI
4642,182,2024-12-25,Wallet
4643,56,2025-11-23,Credit Card
4644,133,2026-05-14,Debit Card
4645,241,2026-05-14,Wallet
4646,301,2024-07-21,UPI
4647,138,2025-02-15,Debit Card
4648,214,2025-05-29,Net Banking
4649,279,2025-02-13,UPI
4650,180,2025-06-05,Net Banking
4651,427,2024-07-14,Debit Card
4652,260,2025-05-03,Debit Card
4653,77,2024-11-17,UPI
4654,259,2026-05-11,Wallet
4655,201,2026-02-15,UPI
4656,484,2025-08-18,Wallet
4657,373,2025-03-11,Debit Card
4658,191,2025-10-01,UPI
4659,363,2025-11-06,Wallet
4660,180,2026-02-22,Net Banking
4661,97,2024-08-01,Credit Card
4662,240,2024-07-10,Wallet
4663,303,2025-05-22,Credit Card
4664,456,2025-02-13,Net Banking
4665,491,2025-11-06,Debit Card
4666,408,2024-08-19,Net Banking
4667,227,2025-05-30,Wallet
4668,68,2025-11-05,UPI
4669,135,2024-07-15,Credit Card
4670,426,2026-03-03,Credit Card
4671,402,2025-12-04,Wallet
4672,118,2024-11-12,Wallet
4673,238,2025-02-24,Debit Card
4674,172,2025-01-17,Debit Card
4675,404,2025-05-10,Debit Card
4676,289,2026-02-04,Net Banking
4677,293,2025-02-22,Net Banking
4678,423,2026-05-06,Credit Card
4679,127,2024-07-18,Net Banking
4680,203,2024-11-19,Credit Card
4681,419,2025-09-08,UPI
4682,423,2026-05-17,UPI
4683,252,2024-10-17,Credit Card
4684,319,2026-05-25,Net Banking
4685,296,2026-06-03,Wallet
4686,122,2024-07-11,Credit Card
4687,219,2024-10-11,Net Banking
4688,113,2026-01-09,Debit Card
4689,7,2024-12-26,Net Banking
4690,251,2025-02-04,UPI
4691,383,2026-04-22,Net Banking
4692,291,2024-09-20,Wallet
4693,119,2025-02-19,Wallet
4694,448,2025-12-12,Wallet
4695,387,2025-02-01,Net Banking
4696,178,2024-12-03,Debit Card
4697,92,2025-05-08,Net Banking
4698,105,2024-09-21,Net Banking
4699,45,2024-07-03,Wallet
4700,335,2024-06-29,Net Banking
4701,139,2026-01-21,Wallet
4702,219,2025-10-05,Wallet
4703,26,2025-02-24,Wallet
4704,329,2025-09-30,Wallet
4705,241,2025-01-04,Wallet
4706,374,2026-02-12,Net Banking
4707,401,2024-12-09,Net Banking
4708,377,2025-03-22,Debit Card
4709,332,2024-08-30,Debit Card
4710,259,2025-12-19,Credit Card
4711,358,2025-01-06,Debit Card
4712,269,2025-08-06,Debit Card
4713,33,2026-02-19,Net Banking
4714,103,2026-01-23,UPI
4715,118,2025-02-14,UPI
4716,83,2025-03-10,Debit Card
4717,319,2025-01-21,Debit Card
4718,413,2025-07-26,Wallet
4719,444,2025-03-28,Debit Card
4720,208,2025-06-08,Debit Card
4721,268,2026-06-13,UPI
4722,491,2025-10-10,Net Banking
4723,410,2025-05-24,UPI
4724,64,2025-07-12,Net Banking
4725,104,2026-02-22,Net Banking
4726,41,2024-12-14,Credit Card
4727,226,2024-11-02,UPI
4728,471,2025-06-20,UPI
4729,176,2026-02-27,Wallet
4730,250,2025-04-09,Wallet
4731,194,2025-01-15,Credit Card
4732,392,2024-06-22,UPI
4733,473,2026-05-12,Wallet
4734,485,2024-08-05,Debit Card
4735,474,2024-06-21,Credit Card
4736,139,2026-05-26,Net Banking
4737,203,2026-03-27,Debit Card
4738,154,2025-12-16,Net Banking
4739,392,2026-06-11,Credit Card
4740,186,2024-06-26,Wallet
4741,52,2025-08-19,Net Banking
4742,461,2025-10-16,Debit Card
4743,338,2025-08-11,Debit Card
4744,7,2026-03-10,Credit Card
4745,189,2026-04-19,Credit Card
4746,313,2024-09-29,UPI
4747,374,2024-11-18,Credit Card
4748,79,2026-01-21,Wallet
4749,162,2026-02-22,UPI
4750,45,2025-07-21,Wallet
4751,446,2025-12-20,Credit Card
4752,112,2025-11-22,Debit Card
4753,497,2026-04-26,Wallet
4754,73,2026-04-29,UPI
4755,418,2025-08-18,Wallet
4756,34,2025-06-09,UPI
4757,117,2025-05-26,Net Banking
4758,175,2026-01-08,Wallet
4759,269,2025-12-13,Wallet
4760,179,2024-07-04,Debit Card
4761,145,2024-09-15,Net Banking
4762,474,2024-08-02,Debit Card
4763,89,2025-09-08,Net Banking
4764,56,2024-11-25,Wallet
4765,282,2024-12-13,UPI
4766,293,2026-02-16,Credit Card
4767,15,2026-05-09,Wallet
4768,265,2025-01-27,Credit Card
4769,64,2024-08-26,Debit Card
4770,12,2026-03-30,Debit Card
4771,20,2025-11-16,UPI
4772,25,2025-03-13,Wallet
4773,455,2025-02-12,Debit Card
4774,83,2026-03-18,UPI
4775,171,2025-06-17,Credit Card
4776,312,2024-11-15,Debit Card
4777,499,2025-09-24,Debit Card
4778,101,2024-09-14,Credit Card
4779,163,2025-10-16,Wallet
4780,66,2025-08-05,Debit Card
4781,232,2025-12-13,Wallet
4782,42,2024-10-13,Credit Card
4783,480,2024-08-04,Credit Card
4784,409,2025-01-16,Net Banking
4785,376,2025-07-29,Net Banking
4786,466,2025-02-18,Debit Card
4787,267,2025-05-04,Wallet
4788,273,2026-03-10,Wallet
4789,348,2025-12-02,Net Banking
4790,439,2025-12-28,Wallet
4791,222,2025-09-09,Credit Card
4792,375,2026-04-03,UPI
4793,82,2025-01-13,Credit Card
4794,337,2025-01-01,Net Banking
4795,428,2025-05-08,Net Banking
4796,286,2025-05-03,Net Banking
4797,405,2024-10-21,Debit Card
4798,463,2026-05-25,Net Banking
4799,243,2024-08-07,Wallet
4800,120,2024-07-13,Wallet
4801,426,2025-04-28,Credit Card
4802,153,2025-04-02,UPI
4803,352,2025-08-17,UPI
4804,182,2026-01-25,Debit Card
4805,260,2025-02-27,Credit Card
4806,469,2025-04-16,Credit Card
4807,334,2025-07-20,Credit Card
4808,352,2025-08-15,UPI
4809,203,2026-06-11,Net Banking
4810,327,2024-12-11,UPI
4811,272,2026-03-07,UPI
4812,364,2025-03-14,Net Banking
4813,16,2026-04-10,Credit Card
4814,58,2025-04-01,Wallet
4815,163,2024-11-20,Debit Card
4816,155,2025-11-26,Debit Card
4817,321,2025-11-16,Credit Card
4818,350,2025-04-30,Credit Card
4819,396,2025-04-08,Debit Card
4820,342,2025-07-15,Credit Card
4821,79,2026-01-13,Debit Card
4822,218,2025-12-23,UPI
4823,190,2024-11-07,Credit Card
4824,402,2024-09-14,Wallet
4825,175,2024-11-28,Wallet
4826,284,2025-09-18,UPI
4827,444,2025-08-24,Net Banking
4828,261,2025-08-01,Net Banking
4829,399,2025-05-28,Wallet
4830,425,2025-07-22,Net Banking
4831,205,2025-01-16,Credit Card
4832,307,2026-04-10,Credit Card
4833,415,2025-05-15,Debit Card
4834,318,2025-05-26,Credit Card
4835,243,2024-07-08,Wallet
4836,457,2024-12-12,Credit Card
4837,499,2025-12-14,Net Banking
4838,49,2025-03-24,Debit Card
4839,62,2024-09-13,UPI
4840,183,2025-05-14,Debit Card
4841,145,2026-02-04,UPI
4842,58,2025-01-02,Debit Card
4843,176,2024-12-11,Debit Card
4844,177,2024-07-10,Wallet
4845,256,2024-10-14,Net Banking
4846,468,2025-12-09,Net Banking
4847,335,2024-06-18,Net Banking
4848,410,2025-10-09,UPI
4849,220,2026-06-13,Net Banking
4850,443,2026-02-18,Wallet
4851,318,2025-08-24,UPI
4852,454,2024-12-23,Wallet
4853,217,2025-04-22,Debit Card
4854,388,2025-02-23,Net Banking
4855,358,2024-07-05,Wallet
4856,227,2026-06-16,Net Banking
4857,84,2025-02-01,Net Banking
4858,296,2026-04-11,Debit Card
4859,62,2025-02-12,Credit Card
4860,416,2025-05-04,Debit Card
4861,323,2026-01-13,Net Banking
4862,289,2024-09-05,Credit Card
4863,217,2025-04-09,Net Banking
4864,377,2025-04-20,Debit Card
4865,389,2025-02-16,Credit Card
4866,397,2025-03-25,Debit Card
4867,325,2026-03-16,Debit Card
4868,34,2024-10-07,Net Banking
4869,127,2024-08-05,Debit Card
4870,192,2026-02-11,Credit Card
4871,56,2025-09-18,Net Banking
4872,83,2024-07-06,Net Banking
4873,169,2025-10-03,Wallet
4874,416,2025-02-27,Credit Card
4875,57,2025-06-04,Credit Card
